config_hash,task_pool_id,wireless_index,factor,value,distance_layer,n_users,mean_distance_m,offload_rate,mean_end_to_end_delay_seconds,mean_service_quality
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.0,near,34,230.07030515633636,0.08823529411764706,48.78351377655929,0.02461278831809584
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.0,middle,33,362.0501292776313,0.24242424242424243,61.100128630575654,0.023467051603629503
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.0,far,33,457.2524566707489,0.09090909090909091,44.46547667005532,0.02636872080637839
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.5,near,34,230.07030515633636,0.14705882352941177,50.59132005520762,0.025696522219845225
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.5,middle,33,362.0501292776313,0.18181818181818182,67.21580139147052,0.023263891241950486
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.5,far,33,457.2524566707489,0.06060606060606061,47.75592201031497,0.026269036621862422
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.8,near,34,230.07030515633636,0.11764705882352941,52.78163087061103,0.02561409022586718
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.8,middle,33,362.0501292776313,0.15151515151515152,69.73886496765589,0.023142398755323437
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,path_loss_exponent,3.8,far,33,457.2524566707489,0.030303030303030304,48.882776614487625,0.026000096154837254
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,10.0,near,33,210.9678620926814,0.2727272727272727,48.16937214112079,0.02579144173243408
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,10.0,middle,33,376.9011495485497,0.09090909090909091,37.95582955392035,0.032839152809735046
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,10.0,far,34,458.90410038422317,0.08823529411764706,34.31349913527232,0.03356070031597307
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,20.0,near,33,210.9678620926814,0.30303030303030304,46.94176629010388,0.026057197229298255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,20.0,middle,33,376.9011495485497,0.15151515151515152,36.59552487867697,0.03369240697606206
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,20.0,far,34,458.90410038422317,0.08823529411764706,34.269323144851086,0.03357066037793494
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,40.0,near,33,210.9678620926814,0.30303030303030304,46.89767428437288,0.02607278630079769
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,40.0,middle,33,376.9011495485497,0.21212121212121213,35.02671902876369,0.034524095945190666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,bandwidth_mhz,40.0,far,34,458.90410038422317,0.08823529411764706,34.23698580915969,0.03357812232729131
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.1,near,33,210.9678620926814,0.2727272727272727,52.612548101338746,0.02715771422800472
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.1,middle,33,376.9011495485497,0.21212121212121213,34.698360028947754,0.03451616538606954
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.1,far,34,458.90410038422317,0.11764705882352941,34.60133902817925,0.03445772779697695
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.5,near,33,210.9678620926814,0.30303030303030304,46.94176629010388,0.026057197229298255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.5,middle,33,376.9011495485497,0.15151515151515152,36.59552487867697,0.03369240697606206
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,0.5,far,34,458.90410038422317,0.08823529411764706,34.269323144851086,0.03357066037793494
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,1.0,near,33,210.9678620926814,0.2727272727272727,48.18017563626409,0.025789817360773327
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,1.0,middle,33,376.9011495485497,0.09090909090909091,37.963416906988314,0.032836825067942874
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,image_payload_mb,1.0,far,34,458.90410038422317,0.058823529411764705,35.43238627099007,0.03331670667353631
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.1,near,33,210.9678620926814,0.30303030303030304,46.9418670818389,0.026057173004285682
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.1,middle,33,376.9011495485497,0.15151515151515152,36.59560132448404,0.03369236445592115
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.1,far,34,458.90410038422317,0.08823529411764706,34.269390572051144,0.03357063462008959
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.2,near,33,210.9678620926814,0.30303030303030304,46.94176629010388,0.026057197229298255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.2,middle,33,376.9011495485497,0.15151515151515152,36.59552487867697,0.03369240697606206
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.2,far,34,458.90410038422317,0.08823529411764706,34.269323144851086,0.03357066037793494
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.4,near,33,210.9678620926814,0.30303030303030304,46.941699216440966,0.02605721472658191
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.4,middle,33,376.9011495485497,0.15151515151515152,36.59547478769684,0.033692435019493566
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,uplink_power_w,0.4,far,34,458.90410038422317,0.08823529411764706,34.26928190609089,0.03357067600217432
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,0.5,near,33,210.9678620926814,0.30303030303030304,46.95129114014268,0.02605580407427201
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,0.5,middle,33,376.9011495485497,0.12121212121212122,37.255475580461095,0.03326392113169817
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,0.5,far,34,458.90410038422317,0.08823529411764706,34.28089386629861,0.03356728129008724
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,1.0,near,33,210.9678620926814,0.30303030303030304,46.94176629010388,0.026057197229298255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,1.0,middle,33,376.9011495485497,0.15151515151515152,36.59552487867697,0.03369240697606206
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,1.0,far,34,458.90410038422317,0.08823529411764706,34.269323144851086,0.03357066037793494
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,2.0,near,33,210.9678620926814,0.30303030303030304,46.93479453415708,0.026058354129894448
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,2.0,middle,33,376.9011495485497,0.18181818181818182,35.563428574801556,0.03397183146465286
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,downlink_power_w,2.0,far,34,458.90410038422317,0.08823529411764706,34.26116341952678,0.03357297810234098
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.0,near,33,210.9678620926814,0.30303030303030304,46.903465345219104,0.026067920833652777
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.0,middle,33,376.9011495485497,0.18181818181818182,35.524947407523875,0.033992505131999876
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.0,far,34,458.90410038422317,0.08823529411764706,34.23414104260548,0.03358011014783444
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.5,near,33,210.9678620926814,0.30303030303030304,46.94176629010388,0.026057197229298255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.5,middle,33,376.9011495485497,0.15151515151515152,36.59552487867697,0.03369240697606206
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.5,far,34,458.90410038422317,0.08823529411764706,34.269323144851086,0.03357066037793494
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.8,near,33,210.9678620926814,0.30303030303030304,46.98171816706673,0.026049734521028156
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.8,middle,33,376.9011495485497,0.12121212121212122,37.27785224265386,0.0332557564608816
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,path_loss_exponent,3.8,far,34,458.90410038422317,0.058823529411764705,35.416921180377294,0.03331871287118454
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,10.0,near,33,207.48914743839205,0.21212121212121213,36.834093915558775,0.03084896149350594
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,10.0,middle,33,378.15387451337534,0.09090909090909091,38.499491055455685,0.03081572191913691
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,10.0,far,34,460.72268325390985,0.11764705882352941,46.67372879264275,0.030337900979869346
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,20.0,near,33,207.48914743839205,0.24242424242424243,36.146717184075136,0.03129227373662016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,20.0,middle,33,378.15387451337534,0.09090909090909091,38.482062688125794,0.03082117526994768
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,20.0,far,34,460.72268325390985,0.20588235294117646,42.67748727358553,0.03111929850849265
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,40.0,near,33,207.48914743839205,0.2727272727272727,34.8476487964262,0.031539394425818615
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,40.0,middle,33,378.15387451337534,0.12121212121212122,37.83194637882613,0.03127187002438869
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,bandwidth_mhz,40.0,far,34,460.72268325390985,0.20588235294117646,42.60466200271064,0.03113616924978573
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.1,near,33,207.48914743839205,0.24242424242424243,38.404199465999525,0.03254191649587527
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.1,middle,33,378.15387451337534,0.09090909090909091,41.51660685662828,0.03191143970491649
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.1,far,34,460.72268325390985,0.2647058823529412,40.45875221511684,0.03176556483296364
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.5,near,33,207.48914743839205,0.24242424242424243,36.146717184075136,0.03129227373662016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.5,middle,33,378.15387451337534,0.09090909090909091,38.482062688125794,0.03082117526994768
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,0.5,far,34,460.72268325390985,0.20588235294117646,42.67748727358553,0.03111929850849265
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,1.0,near,33,207.48914743839205,0.21212121212121213,36.838224912016074,0.03084718277563771
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,1.0,middle,33,378.15387451337534,0.06060606060606061,39.827662716807026,0.030601076781359943
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,image_payload_mb,1.0,far,34,460.72268325390985,0.11764705882352941,46.703418627010315,0.03033373593725496
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.1,near,33,207.48914743839205,0.24242424242424243,36.146783849650426,0.03129223392631033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.1,middle,33,378.15387451337534,0.09090909090909091,38.482203937230274,0.030821134165241213
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.1,far,34,460.72268325390985,0.20588235294117646,42.677947555896125,0.031119191140744306
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.2,near,33,207.48914743839205,0.24242424242424243,36.146717184075136,0.03129227373662016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.2,middle,33,378.15387451337534,0.09090909090909091,38.482062688125794,0.03082117526994768
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.2,far,34,460.72268325390985,0.20588235294117646,42.67748727358553,0.03111929850849265
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.4,near,33,207.48914743839205,0.24242424242424243,36.14666977605781,0.03129230192609366
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.4,middle,33,378.15387451337534,0.09090909090909091,38.4819852345677,0.030821197991171122
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,uplink_power_w,0.4,far,34,460.72268325390985,0.20588235294117646,42.677234898880876,0.031119359063820018
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,0.5,near,33,207.48914743839205,0.24242424242424243,36.14051076037572,0.031295408583902125
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,0.5,middle,33,378.15387451337534,0.09090909090909091,38.49074888998502,0.030818758454267025
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,0.5,far,34,460.72268325390985,0.14705882352941177,46.00627201446025,0.030742688102627674
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,1.0,near,33,207.48914743839205,0.24242424242424243,36.146717184075136,0.03129227373662016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,1.0,middle,33,378.15387451337534,0.09090909090909091,38.482062688125794,0.03082117526994768
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,1.0,far,34,460.72268325390985,0.20588235294117646,42.67748727358553,0.03111929850849265
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,2.0,near,33,207.48914743839205,0.24242424242424243,36.13468989132113,0.03129921557577305
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,2.0,middle,33,378.15387451337534,0.09090909090909091,38.470675448508125,0.03082461901766065
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,downlink_power_w,2.0,far,34,460.72268325390985,0.20588235294117646,42.626499914114376,0.031130286311769357
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.0,near,33,207.48914743839205,0.24242424242424243,36.118418985962975,0.03130870364495634
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.0,middle,33,378.15387451337534,0.12121212121212122,37.81878157326839,0.03127747716528067
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.0,far,34,460.72268325390985,0.20588235294117646,42.54929904701638,0.031147163506168248
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.5,near,33,207.48914743839205,0.24242424242424243,36.146717184075136,0.03129227373662016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.5,middle,33,378.15387451337534,0.09090909090909091,38.482062688125794,0.03082117526994768
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.5,far,34,460.72268325390985,0.20588235294117646,42.67748727358553,0.03111929850849265
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.8,near,33,207.48914743839205,0.2727272727272727,34.89947088681499,0.03151346857068938
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.8,middle,33,378.15387451337534,0.06060606060606061,39.81899784085572,0.0306039049819694
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,path_loss_exponent,3.8,far,34,460.72268325390985,0.08823529411764706,48.69928970113203,0.03019767519599822
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,10.0,near,33,173.58533770079774,0.12121212121212122,34.11251912436098,0.0327197614186619
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,10.0,middle,33,355.13805818476106,0.18181818181818182,43.177853896856746,0.03147350551182309
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,10.0,far,34,461.8609428433751,0.11764705882352941,46.694372140758595,0.028359962938226922
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,20.0,near,33,173.58533770079774,0.18181818181818182,32.9425505829938,0.03371545905891335
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,20.0,middle,33,355.13805818476106,0.21212121212121213,41.971046893146585,0.031732221599755465
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,20.0,far,34,461.8609428433751,0.14705882352941177,45.80387759009226,0.028680168310943666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,40.0,near,33,173.58533770079774,0.21212121212121213,32.35086259057882,0.034242071435969516
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,40.0,middle,33,355.13805818476106,0.24242424242424243,41.25068140574758,0.03215987037035037
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,bandwidth_mhz,40.0,far,34,461.8609428433751,0.14705882352941177,45.77275374730068,0.028692298232173428
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.1,near,33,173.58533770079774,0.24242424242424243,32.491396840375955,0.035114105069136314
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.1,middle,33,355.13805818476106,0.18181818181818182,45.905700694180915,0.03245280024312346
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.1,far,34,461.8609428433751,0.17647058823529413,45.19241719624989,0.029398980505201715
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.5,near,33,173.58533770079774,0.18181818181818182,32.9425505829938,0.03371545905891335
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.5,middle,33,355.13805818476106,0.21212121212121213,41.971046893146585,0.031732221599755465
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,0.5,far,34,461.8609428433751,0.14705882352941177,45.80387759009226,0.028680168310943666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,1.0,near,33,173.58533770079774,0.12121212121212122,34.11767239020199,0.03271736028959241
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,1.0,middle,33,355.13805818476106,0.18181818181818182,43.19919181908732,0.03146810947866267
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,image_payload_mb,1.0,far,34,461.8609428433751,0.08823529411764706,47.74795518293852,0.028099934922705325
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.1,near,33,173.58533770079774,0.18181818181818182,32.942616264297776,0.033715404798466346
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.1,middle,33,355.13805818476106,0.21212121212121213,41.97124981019378,0.03173216788359029
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.1,far,34,461.8609428433751,0.14705882352941177,45.80406012501796,0.028680096742468398
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.2,near,33,173.58533770079774,0.18181818181818182,32.9425505829938,0.03371545905891335
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.2,middle,33,355.13805818476106,0.21212121212121213,41.971046893146585,0.031732221599755465
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.2,far,34,461.8609428433751,0.14705882352941177,45.80387759009226,0.028680168310943666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.4,near,33,173.58533770079774,0.18181818181818182,32.94250466947654,0.03371549886390843
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.4,middle,33,355.13805818476106,0.21212121212121213,41.97092771859036,0.03173225511655243
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,uplink_power_w,0.4,far,34,461.8609428433751,0.14705882352941177,45.80376946179294,0.0286802109406449
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,0.5,near,33,173.58533770079774,0.15151515151515152,33.488069478004114,0.033193473833328366
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,0.5,middle,33,355.13805818476106,0.21212121212121213,41.993438836440426,0.03172631149806908
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,0.5,far,34,461.8609428433751,0.14705882352941177,45.822235993413265,0.02867335911499242
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,1.0,near,33,173.58533770079774,0.18181818181818182,32.9425505829938,0.03371545905891335
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,1.0,middle,33,355.13805818476106,0.21212121212121213,41.971046893146585,0.031732221599755465
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,1.0,far,34,461.8609428433751,0.14705882352941177,45.80387759009226,0.028680168310943666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,2.0,near,33,173.58533770079774,0.21212121212121213,32.376120551564206,0.03421509566851816
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,2.0,middle,33,355.13805818476106,0.21212121212121213,41.95790881095739,0.031735700745783385
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,downlink_power_w,2.0,far,34,461.8609428433751,0.14705882352941177,45.79282772495604,0.028684280610030286
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,path_loss_exponent,3.0,near,33,173.58533770079774,0.15151515151515152,33.518532623730266,0.0332388385950506
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,path_loss_exponent,3.0,middle,33,355.13805818476106,0.24242424242424243,41.24175917045954,0.03216335653578097
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,path_loss_exponent,3.0,far,34,461.8609428433751,0.20588235294117646,42.64476348867542,0.02914475710427582
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,path_loss_exponent,3.5,near,33,173.58533770079774,0.18181818181818182,32.9425505829938,0.03371545905891335
