config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,moderate,0.6,5.0,20264737,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,moderate,0.6,5.0,20264737,qdp_oracle,0000000000000000000000000000000000010000000001010000010000000011010000100100000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,wa_mcbr,0000100010000000100000000000000000010000000000010000000000000010010000000000000000000000000000000010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,wa_mcbr_swap,0000000010000000000000000000000000010000000000010000010000000011010000000000000000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,capacity_greedy,0000000000000000000000000000000000000000000001010000000000010011000000000100000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,lagrangian_relaxation,0000000000000000000000000000000000000000000001010000000000000011000000000100000000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,legacy_count_br,0000100010000000100000000000000000010000000000010000000000000010010000000000000000000000000000000010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,random_feasible,0000000010000000000000000000000000010000000001000000010000000001010000000000000000000000000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,8,20301505,highly_constrained,0.3,2.0,20264737,qdp_oracle,0000000000000000000000000000000000000000000001010000000000010011000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,wa_mcbr,0000000001000010000000001000000000000000000000000000010000010010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,wa_mcbr_swap,0000000011000010000000001000000000000000000000000000010000000010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,capacity_greedy,0000000000000000000000000000000000000000000000010000010000010010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,lagrangian_relaxation,0000000000000000000000000000000000000000000000010000000000010010000000100100000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,legacy_count_br,0000001011000010000000011001100010000000001000100100010000001010010000101000001000000001001100001011
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,random_feasible,1000010010010001000000100101100011000001100101110001111010010100001101110010101100010111111101001101
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,abundant,1.0,13.0,20264738,qdp_oracle,0000000011000010000000001000000000000000000000000000010000000010010000101100000000000011000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,wa_mcbr,0000000011000010000000001000000000000000000000000000010000000010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,wa_mcbr_swap,0000000011000010000000001000000000000000000000000000010000000010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,capacity_greedy,0000000000000000000000000000000000000000000000010000010000010010010000100100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,lagrangian_relaxation,0000001011000010000000001001100010000000001000100100010000000010010000101000001000000001000000001010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,legacy_count_br,0000000011000010000000001001000010000000001100000100010000001000000010100010000100000000000100001110
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,random_feasible,0000000010000000000000000001100010000000000100100000010000000000000000100010001100000011001100001101
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,moderate,0.6,5.0,20264738,qdp_oracle,0000000000000000000000001000000000000000000000000000010000010010010000101100000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,wa_mcbr,0000000010000010000000001000000000000000000000000000010000000000000010100000000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,wa_mcbr_swap,0000000000000010000000000000000000000000000000000000010000000010010000101000000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,capacity_greedy,0000000000000000000000000000000000000000000000010000000000010010000000100100000000000000000000000100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,lagrangian_relaxation,0000000000000000000000000000000000000000000000000000010000010010000000100100000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,legacy_count_br,0000000010000010000000001000000010000000000000000000010000000000000000100000000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,random_feasible,0000000010000000000000000000000000000000000000100000010000000000000000100000000000000010000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,4,9,20301602,highly_constrained,0.3,2.0,20264738,qdp_oracle,0000000000000000000000000000000000000000000000000000010000010010000000100000000000000000000000001100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,wa_mcbr,0000010010101001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,wa_mcbr_swap,0000010010101001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,capacity_greedy,0000010010101001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,lagrangian_relaxation,0010010010000001000010000010100000000000000000000000001000111000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,legacy_count_br,1000010010101011000110010010100000000000000010001000101000110000000000000000011010110001110001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,random_feasible,0101011010000011100110100000100011010011100101000110011111110001001100111101100100001001111101110001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,abundant,1.0,13.0,20265729,qdp_oracle,0000010010100011000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,wa_mcbr,0000010010100001000010000010100000000000000000000000001000110000000000000000011010110000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,wa_mcbr_swap,0000010010100001000010000010100000000000000000000000001000110000000000000000011010110000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,capacity_greedy,0000010010100001000010000010100000000000000000000000001000110000000000000000011010110000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,lagrangian_relaxation,0000010010100011000010000010100000000000000000000000001000110000000000000000011010110000110001011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,legacy_count_br,1000010010001001000110010000100000000000000000001010001000110000000000000000010100000001100000010001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,random_feasible,0000010010000011100110100000100000000000000000000010001000110000000000000000100100000001110001010001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,moderate,0.6,5.0,20265729,qdp_oracle,0000010010100001000010000010100000000000000000000000000000110000000000000000011010110000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,wa_mcbr,0000000000000000000010000000100000000000000000000000001000110000000000000000010000000000100000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,wa_mcbr_swap,0000000000000000000010000000000000000000000000000000000000110000000000000000001010010000100000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,capacity_greedy,0000000000000000000010000000000000000000000000000000000000110000000000000000001010010000100000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,lagrangian_relaxation,0000000000000000000000000000000000000000000000000000000000110000000000000000001010010000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,legacy_count_br,0000000000000000000010000000100000000000000000000000001000110000000000000000010000000000100000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,random_feasible,0000000000000001000010000000100000000000000000000000000000110000000000000000000000000000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,0,20310729,highly_constrained,0.3,2.0,20265729,qdp_oracle,0000000000000000000000000000000000000000000000000000000000100000000000000000001010010000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,wa_mcbr,0000010010000001000010000010100000000000000000000000001001110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,wa_mcbr_swap,0000010010000001000010000010100000000000000000000000001001110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,capacity_greedy,0000010010000001000010000010100000000000000000000000001001110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,lagrangian_relaxation,0000010010000001000010000010100000000000000000000000001001110100000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,legacy_count_br,1100010010001111001110100010100000000000000000010000001001110000000000000000011110110000110101001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,random_feasible,1101000100011001100101101011100011010110011111011010110011101110111000010000101000000100010000010100
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,abundant,1.0,13.0,20265730,qdp_oracle,0000010010000001000010000010100000000000000000000000001001110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,wa_mcbr,0000010010000001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,wa_mcbr_swap,0000010010000001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,capacity_greedy,0000010010000001000010000010100000000000000000000000001000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,lagrangian_relaxation,0000010010000001000010000010100000000000000000000000001001110100000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,legacy_count_br,0100010001001001001010100000100000000000000000001000001000000000000000001000001110011000000101010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,random_feasible,1101000000001001000100100010100000000000000010011010000001100100000000000000001000000000010000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,moderate,0.6,5.0,20265730,qdp_oracle,0000010010000001000010000010100000000000000000000000000000110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,wa_mcbr,0000010000000001000010000000000000000000000000000000001000000000000000000000001010010000000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,wa_mcbr_swap,0000000000000000000010000000000000000000000000000000000000100000000000000000001010010000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,capacity_greedy,0000000000000000000010000000000000000000000000000000000000100000000000000000001010010000110000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,lagrangian_relaxation,0000000000000000000000000000000000000000000000000000000000100000000000000000001010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,legacy_count_br,0000010000000001000010000000000000000000000000000000001000000000000000000000001010010000000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,random_feasible,0000000000000001000000000010100000000000000000000000000001100000000000000000001000000000010000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,1,20310826,highly_constrained,0.3,2.0,20265730,qdp_oracle,0000000000000000000000000000000000000000000000000000000000100000000000000000001010110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,wa_mcbr,1000000000100001000010000010100000000000000010000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,wa_mcbr_swap,1000000000100001000010000010100000000000000010000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,capacity_greedy,1000000000100001000010000010100000000000000010000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,lagrangian_relaxation,0000010000000001000010000010100000000000000000000000001001110001000000000000011000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,legacy_count_br,1101000001100101000010100010100000000000000010011000001001110000000001001010011100110000110001001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,random_feasible,0101000101100000011011110111001100100100101111001101011011101110100010010010100101000000011111011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,abundant,1.0,13.0,20265731,qdp_oracle,1000000000100001000010000010100000000000000010000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,wa_mcbr,0000000000100001000010000010100000000000000010000000001001110000000000001000011000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,wa_mcbr_swap,0000000000100001000010000010100000000000000000000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,capacity_greedy,0000000000100001000010000010100000000000000000000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,lagrangian_relaxation,1000000000100001000010000010100000000000000010000000001001110000000000001000011100110000110001001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,legacy_count_br,1101110000000101001010100000000000000000000000000000000001110000000000000010111100100000010000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,random_feasible,0101000001100000001011100010000000000000000010001000001001100000000000000010100101000000010001001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,moderate,0.6,5.0,20265731,qdp_oracle,0000000000100001000010000010100000000000000000000000001001110000000000001000011100110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,wa_mcbr,1000010000000000000000000000000000000000000000000000000001110000000000000010000100100000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,wa_mcbr_swap,0000000000000000000010000000000000000000000000000000000000110000000000000000001000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,capacity_greedy,0000000000000000000010000000000000000000000000000000000000110000000000000000001000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,lagrangian_relaxation,0000000000000000000010000000000000000000000000000000000000110000000000000000001000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,legacy_count_br,1000010000000000000000000000000000000000000000000000000001110000000000000010000100100000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,random_feasible,0000000000100000000010000010000000000000000000000000001001100000000000000000000100000000010000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,2,20310923,highly_constrained,0.3,2.0,20265731,qdp_oracle,0000000000000000000010000000000000000000000000000000000000100000000000000000001000110000110000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,3,20311020,abundant,1.0,13.0,20265732,wa_mcbr,1000000000100001010010000010000000000000000010000000001001110000000000000000011010110000110001001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,3,20311020,abundant,1.0,13.0,20265732,wa_mcbr_swap,1000000000100001010010000010000000000000000010000000001001110000000000000000011010110000110001001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,3,20311020,abundant,1.0,13.0,20265732,capacity_greedy,1000000000100001000010000010000000000000000010000000001001110000000000000000011010110000110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,3,20311020,abundant,1.0,13.0,20265732,lagrangian_relaxation,0010000000000001000010000010000000000000000000000000001001110000100000000000011010110000110000011000
