config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits,strategy_feasible_estimated,quantized_oracle_objective,quantized_oracle_gap_percent,runtime_seconds,updates,changes,swaps,full_single_flip_pass,signaling_payload_bytes,signaling_header_bytes,signaling_total_bytes,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task,raw_strategy_quantized_feasible,raw_strategy_quantized_objective,quantized_projected_strategy_bits,quantized_projection_change_rate,projected_strategy_quantized_objective
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,capacity_greedy,0000000010100001000010000010100000000000000000000000000001110000000000000000011010110000110000011000,1,253.49580121123827,0.10742526949508555,0.0174404579447582,0,0,0,,0,0,0,100,18,0.18,253.3769636117916,253.3769636117916,0.0,16.280217069560926,16.280217069560926,37.89473684210527,36.0,0.4296168393356355,4.208749999999999,4.208749999999999,5.0,0.8417499999999999,0,0,0,0,3911.5074961063697,39.1150749610637,5761.179173448663,653.2257018714976,65.50963603686722,208.3018595934841,0,inf,0000000010100001000010000010100000000000000000000000000001110000000000000000001010110000110000011000,0.01,253.76811975884817
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,lagrangian_relaxation,0000100010100001000010000010100000000000000000000000001001110000000000001000011010110000110000011000,1,253.49580121123827,0.1442257425259195,0.0106501670088619,300,0,0,False,0,0,0,100,21,0.21,254.26677983702172,254.26677983702172,0.0,18.99358658115442,18.99358658115442,37.89473684210527,36.0,0.501219645891575,4.891249999999999,4.891249999999999,5.0,0.9782499999999998,0,0,0,0,3859.7824811379,38.597824811379,5505.892908755364,708.8955211852549,71.09089311266021,271.2226282385912,0,inf,0000000010100001000010000010100000000000000000000000001001110000000000000000001010110000110000011000,0.03,253.8614074128072
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,legacy_count_br,1100000011000101000011000000100000000000000000000000000000000000000000001000011010111101110100000000,1,253.49580121123827,3.6619519246713526,0.0014047910226508,141,3,0,False,0,0,0,100,21,0.21,265.1094274393136,265.1094274393136,0.0,19.240256536753822,19.240256536753822,37.89473684210527,36.0,0.5077289919421148,4.907500000000001,4.907500000000001,5.0,0.9815000000000002,0,0,0,0,4103.299119757128,41.032991197571285,6610.87059305625,603.0601222165886,60.50443124999359,277.85034240855197,0,inf,1100000011000001000010000000100000000000000000000000000000000000000000001000011010111001110000000000,0.04,262.7786955826543
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,random_feasible,0100100010010001000110000010000000000000000000000000001000110000000000001000011000101101110000000001,1,253.49580121123827,3.4433172999871817,0.0004370419774204,0,0,0,,0,0,0,100,21,0.21,264.33779290175977,264.33779290175977,0.0,19.48692649235324,19.48692649235324,37.89473684210527,36.0,0.5142383379926548,4.94,4.94,5.0,0.988,0,0,0,0,4101.772401790842,41.01772401790842,6607.183067782478,561.6491640504395,56.336561070416145,284.6556831325642,0,inf,0100100010010001000010000010000000000000000000000000001000110000000000001000011000101000110000000000,0.04,262.22446598908596
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,253.49580121123827,13.544909845476344,0.0,0,0,0,,0,0,0,100,0,0.0,287.8315789473684,287.8315789473684,0.0,0.0,0.0,37.89473684210527,36.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,4708.799999999999,47.087999999999994,9417.6,0.0,0.0,0.0,1,287.8315789473684,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,287.8315789473684
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,253.49580121123827,0.1442257425259195,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,37.89473684210527,36.0,2.6388888888888884,26.357499999999995,26.357499999999995,5.0,5.271499999999999,1,1,1,1,inf,inf,79.09135887833743,6603.730236805878,790.9135887833743,inf,0,inf,0000000010100001000010000010100000000000000000000000001001110000000000000000001010110000110000011000,0.82,253.8614074128072
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,moderate,0.6,5.0,20265734,qdp_oracle,0000000010100001000010000010100000000000000000000000000000110000000000000000011010110000110000011000,1,253.49580121123827,1.1211905402220122e-14,1.6562317919451743,0,0,0,,0,0,0,100,17,0.17,253.37794947533288,253.37794947533288,0.0,15.540207202762703,15.540207202762703,37.89473684210527,36.0,0.4100888011840158,4.01375,4.01375,5.0,0.80275,0,0,0,0,3931.573150425326,39.31573150425326,5858.270932697752,628.1574262318208,62.99604104431199,193.79259878737196,1,253.4958012112383,0000000010100001000010000010100000000000000000000000000000110000000000000000011010110000110000011000,0.0,253.4958012112383
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,wa_mcbr,0000000010000001000010000000100000000000000000000000000000000000000000000000001010110000000000000000,1,265.980347613776,1.5286281170056688,0.0054261659970507,100,0,0,True,3800,8000,11800,100,8,0.08,268.8879630640753,268.8879630640753,0.0,7.646768623581648,7.646768623581648,18.947368421052634,18.0,0.4035794551334758,1.90125,1.90125,2.0,0.950625,0,0,0,0,4333.04968435244,43.3304968435244,7707.874974533954,342.0432263765893,34.371816744329216,189.1673176784155,0,inf,0000000000000001000010000000100000000000000000000000000000000000000000000000001010110000000000000000,0.01,270.0461979931096
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,wa_mcbr_swap,0000000000000000000000000000000000000000000000000000000000110000000000000000001010010000010000011000,1,265.980347613776,0.32374874419306454,0.0438073748955503,100,0,5,True,3800,8000,11800,100,8,0.08,264.004681028801,264.004681028801,0.0,7.153428712382832,7.153428712382832,18.947368421052634,18.0,0.3775420709313161,1.86875,1.86875,2.0,0.934375,0,0,0,0,4231.15707705971,42.3115707705971,7247.139500591448,423.0010628279723,42.4375739311074,171.63356963585923,0,inf,0000000000000000000000000000000000000000000000000000000000110000000000000000001010010000010000001000,0.01,266.84145564897597
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,capacity_greedy,0000000000000000000000000000000000000000000000000000000000110000000000000000001010010000010000011000,1,265.980347613776,0.32374874419306454,0.0079991250531747,0,0,0,,0,0,0,100,8,0.08,264.004681028801,264.004681028801,0.0,7.153428712382832,7.153428712382832,18.947368421052634,18.0,0.3775420709313161,1.86875,1.86875,2.0,0.934375,0,0,0,0,4231.15707705971,42.3115707705971,7247.139500591448,423.0010628279723,42.4375739311074,171.63356963585923,0,inf,0000000000000000000000000000000000000000000000000000000000110000000000000000001010010000010000001000,0.01,266.84145564897597
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,lagrangian_relaxation,0000000000000000000000000000000000000000000000000000000000100000000000000000001010010000110000011000,1,265.980347613776,0.5063195923555401,0.0117189169395715,300,0,0,False,0,0,0,100,8,0.08,264.46876621598733,264.46876621598733,0.0,6.660088801184016,6.660088801184016,18.947368421052634,18.0,0.3515046867291563,1.7875,1.7875,2.0,0.89375,0,0,0,0,4239.199747058536,42.39199747058536,7283.156740720284,444.4605846752224,44.59259003540258,155.50779764168882,0,inf,0000000000000000000000000000000000000000000000000000000000100000000000000000001010010000110000001000,0.01,267.32705822555994
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,legacy_count_br,0000000010000001000010000000100000000000000000000000000000000000000000000000001010110000000000000000,1,265.980347613776,1.5286281170056688,0.0016141250962391,100,0,0,True,0,0,0,100,8,0.08,268.8879630640753,268.8879630640753,0.0,7.646768623581648,7.646768623581648,18.947368421052634,18.0,0.4035794551334758,1.90125,1.90125,2.0,0.950625,0,0,0,0,4333.04968435244,43.3304968435244,7707.874974533954,342.0432263765893,34.371816744329216,189.1673176784155,0,inf,0000000000000001000010000000100000000000000000000000000000000000000000000000001010110000000000000000,0.01,270.0461979931096
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,random_feasible,0000000000000001000010000010000000000000000000000000000000110000000000000000001000100000110000000000,1,265.980347613776,1.331998808593793,0.0006038340507075,0,0,0,,0,0,0,100,9,0.09,266.80615171692335,266.80615171692335,0.0,7.646768623581647,7.646768623581647,18.947368421052634,18.0,0.4035794551334758,1.9825,1.9825,2.0,0.99125,0,0,0,0,4298.780117331357,42.98780117331357,7553.068757498022,297.5123858058023,29.861944224723818,189.1673176784155,0,inf,0000000000000000000000000010000000000000000000000000000000110000000000000000001000100000110000000000,0.02,269.52320267508514
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,265.980347613776,8.215355581579313,0.0,0,0,0,,0,0,0,100,0,0.0,287.8315789473684,287.8315789473684,0.0,0.0,0.0,18.947368421052634,18.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,4708.799999999999,47.087999999999994,9417.6,0.0,0.0,0.0,1,287.8315789473684,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,287.8315789473684
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,265.980347613776,0.5063195923555401,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,18.947368421052634,18.0,5.277777777777777,26.357499999999995,26.357499999999995,2.0,13.178749999999996,1,1,1,1,inf,inf,79.09135887833743,6603.730236805878,790.9135887833743,inf,0,inf,0000000000000000000000000000000000000000000000000000000000100000000000000000001010010000110000001000,0.93,267.32705822555994
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,5,20311214,highly_constrained,0.3,2.0,20265734,qdp_oracle,0000000000000000000000000000000000000000000000000000000000100000000000000000001010110000110000001000,1,265.980347613776,0.0,0.4023919170722365,0,0,0,,0,0,0,100,8,0.08,265.9491085755395,265.9491085755395,0.0,6.1667488899852,6.1667488899852,18.947368421052634,18.0,0.3254673025269966,1.6575,1.6575,2.0,0.82875,0,0,0,0,4286.153830328879,42.86153830328879,7499.064042381037,328.60183568346037,33.005297629591674,140.6269554264353,1,265.980347613776,0000000000000000000000000000000000000000000000000000000000100000000000000000001010110000110000001000,0.0,265.980347613776
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,wa_mcbr,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,1,256.6447783414952,0.0,0.0223795420024544,444,65,0,True,16872,35520,52392,100,19,0.19,256.56794458278335,256.56794458278335,0.0,17.266896891958563,17.266896891958563,63.15789473684211,60.0,0.2733925341226772,4.484999999999999,4.484999999999999,13.0,0.345,0,0,0,0,3966.630894097952,39.66630894097952,6006.210618629112,740.1928562538961,74.24308574273286,114.0647278488175,1,256.6447783414952,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,0.0,256.6447783414952
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,wa_mcbr_swap,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,1,256.6447783414952,0.0,0.0381601250264793,444,65,0,True,16872,35520,52392,100,19,0.19,256.56794458278335,256.56794458278335,0.0,17.266896891958563,17.266896891958563,63.15789473684211,60.0,0.2733925341226772,4.484999999999999,4.484999999999999,13.0,0.345,0,0,0,0,3966.630894097952,39.66630894097952,6006.210618629112,740.1928562538961,74.24308574273286,114.0647278488175,1,256.6447783414952,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,0.0,256.6447783414952
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,capacity_greedy,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,1,256.6447783414952,0.0,0.0181820839643478,0,0,0,,0,0,0,100,19,0.19,256.56794458278335,256.56794458278335,0.0,17.266896891958563,17.266896891958563,63.15789473684211,60.0,0.2733925341226772,4.484999999999999,4.484999999999999,13.0,0.345,0,0,0,0,3966.630894097952,39.66630894097952,6006.210618629112,740.1928562538961,74.24308574273286,114.0647278488175,1,256.6447783414952,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,0.0,256.6447783414952
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,lagrangian_relaxation,0000010010000001000000000010100000000000000000000000000001111001000000000000011000110000110000011000,1,256.6447783414952,0.8620145041366242,0.050624749972485,300,0,0,False,0,0,0,100,18,0.18,258.7837156567507,258.7837156567507,0.0,16.033547113961518,16.033547113961518,63.15789473684211,60.0,0.2538644959710573,4.241249999999999,4.241249999999999,13.0,0.3262499999999999,0,0,0,0,3954.506832445045,39.54506832445045,5941.725373330242,923.0975751498908,95.85407390236576,105.05978290814922,1,258.8570935549082,0000010010000001000000000010100000000000000000000000000001111001000000000000011000110000110000011000,0.0,258.8570935549082
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,legacy_count_br,0100010010101001000100100010100000000000000010010010000001110000000001011000011000111100110000011000,1,256.6447783414952,2.221129482010048,0.0037043750053271,497,57,0,False,0,0,0,100,29,0.29,262.08247809323314,262.08247809323314,0.0,27.380365071534293,27.380365071534293,63.15789473684211,60.0,0.4335224469659596,7.003749999999999,7.003749999999999,13.0,0.53875,0,0,0,0,3853.3480953451926,38.53348095345193,5424.249899830445,911.0243618134936,91.37585622227913,211.3237535379926,1,262.3451911772775,0100010010101001000100100010100000000000000010010010000001110000000001011000011000111100110000011000,0.0,262.3451911772775
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,random_feasible,1001111001011010000011001101100100000000001110111011110010111000001101001010011100011110111000011101,1,256.6447783414952,25.17950058613693,7.291603833436966e-05,0,0,0,,0,0,0,100,49,0.49,401.1885422524766,401.1885422524766,0.0,48.34731129748397,48.34731129748397,63.15789473684211,60.0,0.7654990955434962,12.78875,12.78875,13.0,0.98375,0,0,0,0,3738.9359115425086,37.38935911542509,4253.678835794805,2864.6389194781623,336.3027713225521,836.0939691444601,0,inf,1001111001011010000001000101100100000000001010111010100010111000000101001010011100011110110000011001,0.08,321.26665180828184
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,256.6447783414952,12.151737825102211,0.0,0,0,0,,0,0,0,100,0,0.0,287.8315789473684,287.8315789473684,0.0,0.0,0.0,63.15789473684211,60.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,4708.799999999999,47.087999999999994,9417.6,0.0,0.0,0.0,1,287.8315789473684,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,287.8315789473684
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,256.6447783414952,14.789280880329704,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,63.15789473684211,60.0,1.583333333333333,26.357499999999995,26.357499999999995,13.0,2.0274999999999994,1,1,1,1,inf,inf,77.63608105673887,6422.304217579253,776.3608105673887,inf,0,inf,0101110011111101010100100010100000000000001010010110001001110000000001011100111101111101110101001000,0.56,294.6006954751185
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,abundant,1.0,13.0,20265735,qdp_oracle,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,1,256.6447783414952,0.0,10.44921895803418,0,0,0,,0,0,0,100,19,0.19,256.56794458278335,256.56794458278335,0.0,17.266896891958563,17.266896891958563,63.15789473684211,60.0,0.2733925341226772,4.484999999999999,4.484999999999999,13.0,0.345,0,0,0,0,3966.630894097952,39.66630894097952,6006.210618629112,740.1928562538961,74.24308574273286,114.0647278488175,1,256.6447783414952,0000010010100001000000100010100000000000000010000000000001110000000000000000011000110000110000011000,0.0,256.6447783414952
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,wa_mcbr,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,1,258.471088206314,0.008753915388853693,0.0275169169763103,558,25,0,True,21204,44640,65844,100,17,0.17,258.351087607075,258.351087607075,0.0,15.046867291563888,15.046867291563888,37.89473684210527,36.0,0.3970701090829359,3.91625,3.91625,5.0,0.78325,0,0,0,0,4000.965463833264,40.009654638332634,6164.426095684978,719.2089063186058,72.12327558691833,184.6419074027774,1,258.4937145466802,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,0.0,258.4937145466802
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,wa_mcbr_swap,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,1,258.471088206314,0.008753915388853693,0.0419748330023139,558,25,0,True,21204,44640,65844,100,17,0.17,258.351087607075,258.351087607075,0.0,15.046867291563888,15.046867291563888,37.89473684210527,36.0,0.3970701090829359,3.91625,3.91625,5.0,0.78325,0,0,0,0,4000.965463833264,40.009654638332634,6164.426095684978,719.2089063186058,72.12327558691833,184.6419074027774,1,258.4937145466802,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,0.0,258.4937145466802
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,capacity_greedy,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,1,258.471088206314,0.008753915388853693,0.016700749984011,0,0,0,,0,0,0,100,17,0.17,258.351087607075,258.351087607075,0.0,15.046867291563888,15.046867291563888,37.89473684210527,36.0,0.3970701090829359,3.91625,3.91625,5.0,0.78325,0,0,0,0,4000.965463833264,40.009654638332634,6164.426095684978,719.2089063186058,72.12327558691833,184.6419074027774,1,258.4937145466802,0000010010100001000000000010100000000000000000000000000001110000000000000000011000110000110000011000,0.0,258.4937145466802
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,lagrangian_relaxation,0000010010100001000000100010100000000000000010010000000001110000000000001000011000111000110000001000,1,258.471088206314,0.4243238050290648,0.0106775419553741,300,0,0,False,0,0,0,100,21,0.21,260.5793324841772,260.5793324841772,0.0,18.993586581154418,18.993586581154418,37.89473684210527,36.0,0.5012196458915749,4.891249999999999,4.891249999999999,5.0,0.9782499999999998,0,0,0,0,4004.7872450696714,40.047872450696715,6164.553890260041,642.4557084124369,64.47096476385383,271.2226282385911,0,inf,0000010010100001000000100010100000000000000000000000000001110000000000000000011000111000110000001000,0.03,259.56784256269106
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,legacy_count_br,0100000011110000010100100000100000000000000010000110000000010000000000010000111000000000000101001000,1,258.471088206314,5.09693407515485,0.0014326670207083,153,2,0,False,0,0,0,100,20,0.2,274.4503629120411,274.4503629120411,0.0,19.73359644795264,19.73359644795264,37.89473684210527,36.0,0.5207476840431947,4.956250000000001,4.956250000000001,5.0,0.9912500000000002,0,0,0,0,4272.911039775324,42.72911039775324,7374.072518933861,633.9061006271007,63.62594669304225,291.6458881390828,0,inf,0100000010110000010100100000100000000000000010000110000000010000000000010000011000000000000000001000,0.04,271.64518917552516
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,random_feasible,0000110000001000000000000000100000000000000010010010000000110000000001001000011000011100110000011000,1,258.471088206314,1.5902625050622416,0.0003660829970613,0,0,0,,0,0,0,100,20,0.2,264.68638837798756,264.68638837798756,0.0,18.993586581154418,18.993586581154418,37.89473684210527,36.0,0.5012196458915749,4.907499999999999,4.907499999999999,5.0,0.9814999999999998,0,0,0,0,4051.695095643517,40.516950956435174,6369.911638644242,753.5321539372744,75.5819322121144,271.2226282385911,0,inf,0000010000000000000000000000100000000000000010010000000000110000000001001000011000011100110000011000,0.03,262.58145700848536
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,258.471088206314,11.359293971640891,0.0,0,0,0,,0,0,0,100,0,0.0,287.8315789473684,287.8315789473684,0.0,0.0,0.0,37.89473684210527,36.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,4708.799999999999,47.087999999999994,9417.6,0.0,0.0,0.0,1,287.8315789473684,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,287.8315789473684
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,258.471088206314,0.4243238050290648,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,37.89473684210527,36.0,2.6388888888888884,26.357499999999995,26.357499999999995,5.0,5.271499999999999,1,1,1,1,inf,inf,77.63608105673887,6422.304217579253,776.3608105673887,inf,0,inf,0000010010100001000000100010100000000000000000000000000001110000000000000000011000111000110000001000,0.82,259.56784256269106
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,moderate,0.6,5.0,20265735,qdp_oracle,0000010010100001000000000010100000000000000000000000000000110000000000000000011000110000110000011000,1,258.471088206314,0.0,1.8110995000461116,0,0,0,,0,0,0,100,16,0.16,258.36216745799624,258.36216745799624,0.0,14.306857424765663,14.306857424765663,37.89473684210527,36.0,0.3775420709313161,3.72125,3.72125,5.0,0.7442500000000001,0,0,0,0,4021.0413293181296,40.2104132931813,6261.512634216789,693.4495127472826,69.53963854936879,171.63356963585923,1,258.471088206314,0000010010100001000000000010100000000000000000000000000000110000000000000000011000110000110000011000,0.0,258.471088206314
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,highly_constrained,0.3,2.0,20265735,wa_mcbr,0000000010100000000000100000100000000000000000000000000000010000000000000000011000000000000000001000,1,267.1645857252379,2.6516478289377003,0.0053051250288262,100,0,0,True,3800,8000,11800,100,8,0.08,272.9250530785876,272.9250530785876,0.0,7.646768623581648,7.646768623581648,18.947368421052634,18.0,0.4035794551334758,1.95,1.95,2.0,0.975,0,0,0,0,4412.120228362785,44.12120228362785,8064.261653925296,325.86122766979975,32.7067406620258,189.1673176784155,0,inf,0000000010000000000000000000100000000000000000000000000000010000000000000000011000000000000000001000,0.02,274.24884966231156
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,highly_constrained,0.3,2.0,20265735,wa_mcbr_swap,0000000000000000000000000000000000000000000000000000000000110000000000000000001000010000110000011000,1,267.1645857252379,0.5082109613170767,0.0427708750357851,100,0,5,False,3800,8000,11800,100,8,0.08,266.08641103160653,266.08641103160653,0.0,6.660088801184016,6.660088801184016,18.947368421052634,18.0,0.3515046867291563,1.7875,1.7875,2.0,0.89375,0,0,0,0,4264.313105788369,42.64313105788369,7394.787881178844,483.6304259045474,48.4851473555822,155.50779764168882,0,inf,0000000000000000000000000000000000000000000000000000000000110000000000000000001000010000110000001000,0.01,268.5223454346509
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,highly_constrained,0.3,2.0,20265735,capacity_greedy,0000000000000000000000000000000000000000000000000000000000110000000000000000001000110000110000011000,1,267.1645857252379,-2.1276554565232657e-14,0.008345584035851,0,0,0,,0,0,0,100,9,0.09,264.96121494330265,264.96121494330265,0.0,7.40009866798224,7.40009866798224,18.947368421052634,18.0,0.3905607630323959,1.9825,1.9825,2.0,0.99125,0,0,0,0,4232.51344068889,42.3251344068889,7247.250286016088,499.05801981851147,50.031779565288645,180.21316783594168,0,inf,0000000000000000000000000000000000000000000000000000000000110000000000000000001000110000110000001000,0.01,267.1645857252378
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,highly_constrained,0.3,2.0,20265735,lagrangian_relaxation,0000000000000000000000000000000000000000000000000000000000110000000000000000001000110000110000011000,1,267.1645857252379,-2.1276554565232657e-14,0.0088583750184625,300,0,0,True,0,0,0,100,9,0.09,264.96121494330265,264.96121494330265,0.0,7.40009866798224,7.40009866798224,18.947368421052634,18.0,0.3905607630323959,1.9825,1.9825,2.0,0.99125,0,0,0,0,4232.51344068889,42.3251344068889,7247.250286016088,499.05801981851147,50.031779565288645,180.21316783594168,0,inf,0000000000000000000000000000000000000000000000000000000000110000000000000000001000110000110000001000,0.01,267.1645857252378
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,5,6,20311311,highly_constrained,0.3,2.0,20265735,legacy_count_br,0000000010100000000000100000100000000000000000000000000000010000000000000000011000000000000000001000,1,267.1645857252379,2.6516478289377003,0.0016399169107899,100,0,0,True,0,0,0,100,8,0.08,272.9250530785876,272.9250530785876,0.0,7.646768623581648,7.646768623581648,18.947368421052634,18.0,0.4035794551334758,1.95,1.95,2.0,0.975,0,0,0,0,4412.120228362785,44.12120228362785,8064.261653925296,325.86122766979975,32.7067406620258,189.1673176784155,0,inf,0000000010000000000000000000100000000000000000000000000000010000000000000000011000000000000000001000,0.02,274.24884966231156
